tid,cmpd_chembl_id,canonical_smiles,standard_type,value,confidence_score,cmpd_pref_name,activity_comment
10980,CHEMBL444105,CC(C)Cn1c2ccc(C(=O)c3cccs3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,pIC50,8.22,8,,
10980,CHEMBL1956888,Nc1nc(Nc2cccc(Br)c2)c2ccn(Cc3ccccc3)c2n1,pIC50,4.62,9,,
10980,CHEMBL3923206,Cc1cc(NC(=O)Nc2ccc(F)c(C(F)(F)F)c2)cc(Oc2cc(NC(=O)C3CC3)ncn2)c1,pIC50,6.72,8,,410117
10980,CHEMBL4449692,COc1cc(Nc2ccc3ncc(-c4cnn(C)c4)nc3c2)cc(OC)c1,pIC50,6.25,9,,
10980,CHEMBL187930,CN(C)CCNC(=O)Nc1ccc(N(C)c2ccnc(Nc3ccc(CS(C)(=O)=O)cc3)n2)cc1,pIC50,5.51,9,,
10980,CHEMBL429138,C/C(=N\OC(C)C)c1ccc2c(c1)c1c3c(c4c(c1n2C(C)C)CCc1nn(C)cc1-4)C(=O)NC3,pIC50,8.18,9,,
10980,CHEMBL205142,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCCC5)c(C)c34)ccc2[nH]1,pIC50,7.77,9,,
10980,CHEMBL204700,N#Cc1cnc(Nc2cc(N3CCN(CCCN4CCOCC4)CC3)ncn2)s1,pIC50,7.82,9,,
10980,CHEMBL2012881,O=c1[nH]nc2cc(CO)c3ccc(-c4ccc[nH]4)cc3n12,pIC50,6.5,8,,
10980,CHEMBL496494,Cc1ccn(-c2ccc(C(C)(C)C)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,pIC50,7.96,8,,
10980,CHEMBL4567879,O=C(NCc1ccccc1)Nc1cccc(NC(=O)c2ccccn2)c1,pIC50,5.76,9,,
10980,CHEMBL3925180,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)Nc3cccc(C)c3)c2)c1,pIC50,8.4,8,,368393
10980,CHEMBL215813,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N)ncc2c1,pIC50,7.82,9,,
10980,CHEMBL3808622,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)n[nH]1,pIC50,9,9,,
10980,CHEMBL101683,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,pIC50,7.7,8,,
10980,CHEMBL101682,O=C(Nc1ccccc1F)c1ccccc1NCc1ccc(F)cc1,pIC50,5.43,8,,
10980,CHEMBL408070,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,pIC50,8.3,8,,
10980,CHEMBL223971,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1,pIC50,8.05,9,,
10980,CHEMBL3962203,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CNC(C)(C)CO1,pIC50,7.3,9,,
10980,CHEMBL4165234,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(Br)cc(C(F)(F)F)c5)CC4)cc3)cc2n1,pIC50,7.39,9,,
10980,CHEMBL404401,CNc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,pIC50,7.7,8,,
10980,CHEMBL3970862,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cn1,pIC50,8.24,8,,410160
10980,CHEMBL404402,CC(C)c1c(-c2nnc(CN3CCC(O)C3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,pIC50,6.7,8,,
10980,CHEMBL3937092,CCN1CCN(CC)C(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,pIC50,6,9,,
10980,CHEMBL196609,CNC(=O)c1ccc(-c2nnc(Nc3ccc(C(C)(C)C)cc3)c3ccccc23)cc1,pIC50,6.89,8,,
10980,CHEMBL231209,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,pIC50,7.325,9,,
10980,CHEMBL3908737,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ccc1NC(=O)Nc1ccc(Cl)c(C(C)(F)F)c1,pIC50,7.85,8,,410224
10980,CHEMBL408211,COc1cc2nccc(Oc3ccc4c(C(=O)NC(C)C)cccc4c3)c2cc1OC,pIC50,8.28,9,,
10980,CHEMBL3671531,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,pIC50,6.7,9,,266601
10980,CHEMBL3902161,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCC(=O)NO)cc3)cc12)c1ccccc1,pIC50,6,9,,
10980,CHEMBL327720,CC(CN(C)C)Cn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,pIC50,7.34,9,,
10980,CHEMBL327721,CN1CCN(CCCn2cc(-c3cncc(-c4ccsc4)c3)c3ccccc32)CC1,pIC50,7.8,9,,
10980,CHEMBL183051,Cc1cccc(N/C(S)=N\c2ccc(-c3cccc4c3CNC4=O)cc2)c1,pIC50,5,9,,
10980,CHEMBL3946469,C=CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,pIC50,7.3,9,,
10980,CHEMBL3943327,COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(C(=O)Nc3cc(C)ccc3F)c2)c1,pIC50,7.77,8,,368390
10980,CHEMBL453354,CCCCNc1nn(C)c2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,pIC50,6.1,8,,
10980,CHEMBL1762532,Cc1ccc(C(C)O)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,pIC50,6.23,8,,
10980,CHEMBL269924,CC(C)Cn1c2ccc(C(=O)c3sccc3Cl)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,pIC50,8.15,8,,
10980,CHEMBL1762530,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,pIC50,6.09,8,,
10980,CHEMBL3109349,COCCOc1ccn2c(-c3ccc4cccc(OCC5CNCCO5)c4n3)cnc2c1,pIC50,6.14,9,,
10980,CHEMBL1762534,COc1cccc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)n1,pIC50,6,8,,
10980,CHEMBL1762535,COc1cncc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,pIC50,6.37,8,,
10980,CHEMBL3109342,COCCOc1ccn2c(-c3ccc4cccc(OCC5CCNCC5)c4n3)cnc2c1,pIC50,6.41,9,,
10980,CHEMBL3109343,COCCOc1ccn2c(-c3ccc4cccc(OCC5(F)CCNCC5)c4n3)cnc2c1,pIC50,7.29,9,,
10980,CHEMBL3109340,COCCOc1ccn2c(-c3ccc4cccc(OC5CCNCC5)c4n3)cnc2c1,pIC50,7.41,9,,
10980,CHEMBL3109341,COCCOc1ccn2c(-c3ccc4cccc(OC5CCN(C)CC5)c4n3)cnc2c1,pIC50,7.38,9,,
10980,CHEMBL3109347,COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@@H]5O)c4n3)cnc2c1,pIC50,7.17,9,,
10980,CHEMBL3109344,COCCOc1ccn2c(-c3ccc4cccc(O[C@H]5CCCNC5)c4n3)cnc2c1,pIC50,6.99,9,,
10980,CHEMBL3109345,COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCCNC5)c4n3)cnc2c1,pIC50,6.78,9,,
10980,CHEMBL3906088,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCN(C)CC5)sc34)cc2)c1,pIC50,8.7,8,,399303
10980,CHEMBL4446068,O=C(Nc1nc2ccc(F)cc2s1)c1cn(-c2ccccc2)nc1-c1ccccc1,pIC50,6.01,9,,
10980,CHEMBL26050,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC1CCN(C)CC1,pIC50,5.82,8,,
10980,CHEMBL3963403,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,pIC50,9.06,9,,
10980,CHEMBL3932357,Nc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1,pIC50,8.01,8,,410264
10980,CHEMBL3775164,COc1cc2ncnc(Nc3cccc(O)c3Br)c2cc1OC,pIC50,5.39,9,,
10980,CHEMBL3972249,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CN4CCN(CCCCC(=O)NO)CC4)cc3)cc12)c1ccccc1,pIC50,7,9,,
10980,CHEMBL4250191,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,pIC50,8.03,9,,
10980,CHEMBL3775169,COc1cc2ncnc(Nc3cc(O)c(F)cc3F)c2cc1OC,pIC50,7.6,9,,
10980,CHEMBL2063436,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCNCC2)n1,pIC50,6.72,9,,
10980,CHEMBL3596879,Cn1cc(-c2cncc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)n2)cn1,pIC50,5.85,9,,
10980,CHEMBL3758940,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCC(=O)NO,pIC50,7.23,9,,
10980,CHEMBL2331570,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1cccc(C(F)(F)F)c1,pIC50,7.96,9,,
10980,CHEMBL3596873,CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cncc(-c4ccc(S(C)(=O)=O)cc4)n3)c2)no1,pIC50,5.32,9,,
10980,CHEMBL271796,Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,pIC50,7.31,9,,
10980,CHEMBL271795,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1,pIC50,6.2,8,,
10980,CHEMBL397090,CNc1cc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)ccn1,pIC50,6.33,9,,
10980,CHEMBL3690590,CC(C)c1cnc(N)nc1-c1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,pIC50,7.85,9,,259907
10980,CHEMBL3690591,CC(C)c1ccnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1,pIC50,5.25,9,,259908
10980,CHEMBL3690592,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ncc(C(F)(F)F)cn4)ccn23)c1,pIC50,6.17,9,,259909
10980,CHEMBL469456,Cn1cc(-c2ccn3c(N)c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)cnc23)cn1,pIC50,7.77,9,,
10980,CHEMBL469455,Cn1cc(-c2ccn3c(N)c(-c4ccc(NC(=O)Nc5ccc(F)c(C(F)(F)F)c5)cc4)cnc23)cn1,pIC50,7.74,9,,
10980,CHEMBL260092,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,pIC50,8.52,8,,
10980,CHEMBL260093,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccccc3)cc1)CCN2,pIC50,6.02,8,,
10980,CHEMBL1807392,CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)n[nH]3)cc2)CC1,pIC50,6.89,9,,
10980,CHEMBL2086737,O=C1Nc2cc(C(=O)O)ccc2C1=C(c1ccccc1)c1nc2ccccc2[nH]1,pIC50,6.67,8,,
10980,CHEMBL396144,Cn1cnc(NCc2ccncc2)c1C(=O)Nc1cccc(Cl)c1,pIC50,5.49,8,,
10980,CHEMBL3939588,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCN1CCCCC1,pIC50,7.75,9,,
10980,CHEMBL206136,c1cnc(CCc2ccncc2)c(-c2nnc(Nc3cnc4ccccc4c3)o2)c1,pIC50,6.42,9,,
10980,CHEMBL4164127,O=C(Nc1ccc(-c2ccc3c(=O)nc[nH]c3c2)cc1)C1(C(=O)Nc2cccc(C(F)(F)F)c2)CCC1,pIC50,6.51,9,,
10980,CHEMBL181856,COc1ccc(-c2cc3c(NC(=O)N4CCCC4)ncnc3o2)cc1,pIC50,4.91,8,,
10980,CHEMBL1084028,CN1CCN(c2cccc(-c3cnn4c(N)c(-c5ccc(NC(=O)NCC6CCCCC6)cc5)cnc34)c2)CC1,pIC50,6.89,8,,
10980,CHEMBL4459564,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,pIC50,5.43,9,,
10980,CHEMBL4454848,COc1cc(CC(=O)Nc2ccc3oc(-c4ccc(Cl)cc4)nc3c2)cc(OC)c1OC,pIC50,6.59,9,,
10980,CHEMBL606466,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,pIC50,6.42,8,,
10980,CHEMBL600604,COc1cc2nccc(Oc3ccc(NC(CC(=O)Nc4ccccc4)C(F)(F)F)cc3F)c2cc1OC,pIC50,7.52,8,,
10980,CHEMBL3774563,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1O,pIC50,6.825,9,,
10980,CHEMBL3890126,CCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,pIC50,6.66,9,,
10980,CHEMBL600603,COc1cc2nccc(Oc3ccc(NC(=O)CC(Nc4ccccc4)C(F)(F)F)cc3F)c2cc1OC,pIC50,6.44,8,,
10980,CHEMBL3950152,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)N1CCOCCOCCOCC1,pIC50,8.6,8,,335474
10980,CHEMBL4099682,COc1ccc(Nc2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1.Cl,pIC50,7.57,9,,
10980,CHEMBL180807,COCCCNC(=O)c1cn2ncnc(Nc3ccc(C)c(O)c3)c2c1C,pIC50,6.82,9,,
10980,CHEMBL2113190,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4F)=CC3=O)c2cc1OC,pIC50,7.22,9,,
10980,CHEMBL245770,COc1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,pIC50,6.19,8,,
10980,CHEMBL3114030,Cc1cc(C)cc(Nc2nccc(N(C)c3ccc4cn(C)nc4c3)n2)c1,pIC50,7.55,9,,
10980,CHEMBL83656,COc1ccc(-c2cnc3c(-c4ccccc4)cnn3c2)cc1,pIC50,7.15,8,,
10980,CHEMBL201708,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,pIC50,6.22,9,,
10980,CHEMBL3954230,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(C)(F)F)c2)ccc1Oc1ccnc(NC(=O)C2CC2)c1,pIC50,7.945,8,,410260
10980,CHEMBL4515673,COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,pIC50,5.39,9,,
10980,CHEMBL397549,COC(=O)c1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,pIC50,5.89,8,,
10980,CHEMBL4170879,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5Cl)CC4)cc3)cc2n1,pIC50,6.97,9,,
10980,CHEMBL3809144,CC1(c2cc(NC(=O)c3ccn4cc(Oc5ncnc6c5CNC6)ccc34)n[nH]2)CC1,pIC50,7.275,9,,
10980,CHEMBL147192,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnc1,pIC50,7.4,8,,
10980,CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,pIC50,5.2,8,,
10980,CHEMBL1242477,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,pIC50,6.38,8,,
10980,CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,pIC50,6.39,8,,
10980,CHEMBL1242472,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,pIC50,4.87,8,,
10980,CHEMBL1242470,N#CCCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,pIC50,5.54,8,,
10980,CHEMBL1242471,CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,pIC50,4,8,,
10980,CHEMBL3639935,Nc1nnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)s1,pIC50,7.85,9,,259877
10980,CHEMBL223147,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,pIC50,7.92,8,,
10980,CHEMBL3891525,COc1cc(OC)cc(N(CCF)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,7.23,9,,
10980,CHEMBL3323598,CCc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,pIC50,5.26,9,,
10980,CHEMBL3323595,Cc1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,pIC50,5.33,9,,
10980,CHEMBL3323594,Cc1cccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)c1,pIC50,5.17,9,,
10980,CHEMBL3323597,Oc1ccccc1-c1nc2ccc(Nc3ccnc4ccccc34)cc2[nH]1,pIC50,5.02,9,,
10980,CHEMBL401838,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(C(=O)N4CCOCC4)sc23)c(F)c1,pIC50,6.54,8,,
10980,CHEMBL3323592,c1ccc(-c2nc3ccc(Nc4ccnc5ccccc45)cc3[nH]2)cc1,pIC50,5.61,9,,
10980,CHEMBL3946018,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2)n1,pIC50,6,9,,
10980,CHEMBL3754257,CCOC(=O)c1ccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,pIC50,6.46,9,,
10980,CHEMBL195398,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CS(C)(=O)=O)o4)c(C(C)C)c23)c(F)cc1F,pIC50,7.8,9,,
10980,CHEMBL4206308,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cccc(C(F)(F)F)c2)c(F)c1,pIC50,7.16,9,,
10980,CHEMBL3694699,O=C(NCC(F)(F)F)Nc1cc(Cl)cc(-c2cnc3cc(-c4ncccn4)ccn23)c1,pIC50,6.68,9,,259937
10980,CHEMBL380397,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cc(Cl)cc(Cl)c5)s4)n[nH]c2-3)CC1,pIC50,7.1,9,,
10980,CHEMBL3694693,O=C(NCC(F)(F)F)Nc1cc(-c2cnc3cc(-c4ncccn4)ccn23)cc(C(F)(F)F)c1,pIC50,5.89,9,,259930
10980,CHEMBL3694692,Nc1nc(-c2ccn3c(-c4cc(Cl)cc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1F,pIC50,6.55,9,,259929
10980,CHEMBL3694691,N#Cc1cc(NC(=O)NCC(F)(F)F)cc(-c2cnc3cc(-c4ccnc(C(F)(F)F)n4)ccn23)c1,pIC50,7.04,9,,259927
10980,CHEMBL3694690,COc1cc(NC(=O)NCC(F)(F)F)cc(-c2cnc3cc(-c4ccnc(C(F)(F)F)n4)ccn23)c1,pIC50,6.02,9,,259925
10980,CHEMBL3694696,Nc1nc(-c2ccn3c(-c4cc(F)cc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1F,pIC50,6.77,9,,259935
10980,CHEMBL3694695,O=C(NCC(F)(F)F)Nc1cc(O)cc(-c2cnc3cc(-c4ccnc(C(F)(F)F)n4)ccn23)c1,pIC50,6.22,9,,259933
10980,CHEMBL3694694,O=C(NCC(F)(F)F)Nc1cc(F)cc(-c2cnc3cc(-c4ncccn4)ccn23)c1,pIC50,6.82,9,,259932
10980,CHEMBL208229,c1ccc(-c2ccc(Nc3nnc(-c4cccnc4CCc4ccncc4)o3)cc2)cc1,pIC50,5.58,9,,
10980,CHEMBL365585,CC1(C)O[C@@H](n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@]1(O)CO,pIC50,7.19,9,,
10980,CHEMBL258396,Cn1ncnc1-c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,pIC50,7.55,8,,
10980,CHEMBL4087656,Cc1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,pIC50,5.41,9,,
10980,CHEMBL4591255,Cc1cc2ccnc(Nc3ccc(Oc4ccnc(N)c4Cl)c(F)c3)c2c(=O)n1-c1ccc(F)cc1F,pIC50,6.83,9,,
10980,CHEMBL428433,CCO/N=C(\C)c1ccc2c(c1)c1c3c(c4c(c1n2CC(C)C)CCc1nn(C)cc1-4)C(=O)NC3,pIC50,8.4,9,,
10980,CHEMBL522629,Clc1cccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)c1,pIC50,6.93,8,,
10980,CHEMBL2031893,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,pIC50,8.055,9,,
10980,CHEMBL250625,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)C4CCNCC4)cc3)nc12,pIC50,8.77,8,,
10980,CHEMBL596808,O=C1Cc2cnc(Nc3ccc([N+](=O)[O-])cc3)nc2-c2ccccc2N1,pIC50,6.48,8,,
10980,CHEMBL4213626,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CN(C)C)c(C(F)(F)F)c2)c(F)c1,pIC50,6.87,9,,
10980,CHEMBL3956492,COc1cc(C2=C(c3cn(CCN4CCCCC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,pIC50,5.92,8,,410846
10980,CHEMBL2403366,COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)CCN)C3)C(=O)N2,pIC50,8.1,9,,
10980,CHEMBL596807,O=C1Cc2cnc(Nc3ccc(Cl)cc3)nc2-c2ccccc2N1,pIC50,6.72,8,,
10980,CHEMBL3984213,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(COCc2ccccc2)no1,pIC50,7.3,9,,
10980,CHEMBL1278233,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(Br)cc43)c(C)c2C1=O,pIC50,7.31,9,,
10980,CHEMBL3642841,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nc(C)cc(-c4cccnc4)n3)c2)cc1,pIC50,5.52,9,,225335
10980,CHEMBL3642840,C=CC(=O)N1CCc2cc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)ccc2C1,pIC50,5,9,,225334
10980,CHEMBL3984219,CC(F)(F)c1cc(F)cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)c1,pIC50,8.11,8,,410060
10980,CHEMBL360401,COc1cccc(Nc2cncc(-c3cncc(NCCCO)c3)n2)c1,pIC50,6.13,8,,
10980,CHEMBL3702659,Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1N1CCc2nc(CS)ncc2C1,pIC50,7.51,9,,273959
10980,CHEMBL3702657,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1N1CCc2nc(CS)ncc2C1,pIC50,7.15,9,,273957
10980,CHEMBL3702656,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(N2CCc3nc(CS)ncc3C2)c1,pIC50,6.12,9,,273956
10980,CHEMBL403747,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccoc4)sc23)c(F)c1,pIC50,6.23,8,,
10980,CHEMBL318835,CN(C)CCCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,pIC50,7.19,9,,
10980,CHEMBL3903645,CC1CN(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)CC(C)O1,pIC50,8.21,8,,410072
10980,CHEMBL495089,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2c1CCN(Cc1ccnc3ccccc13)C2,pIC50,8.4,8,,
10980,CHEMBL71985,CC(C)n1cc(-c2ccc(Oc3ccc(C#N)cc3)cc2)c2c(N)ncnc21,pIC50,6.89,8,,
10980,CHEMBL3893032,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,pIC50,7.3,9,,
10980,CHEMBL3919045,COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2cccs2)C3)cc(OC)c1OC,pIC50,8.1,8,,377148
10980,CHEMBL191003,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,pIC50,6.89,8,JNJ-7706621,
10980,CHEMBL445062,CN(C)CCCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,pIC50,8,9,,
10980,CHEMBL3220328,COc1cc(-c2cc(NC(=O)Nc3cc(OCCN4CCCC4)ccc3C)cc(OC)c2OC)ccc1/C(C)=N/O,pIC50,8.05,9,,
10980,CHEMBL3220320,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCCCC4)cc3)cc(OC)c2OC)ccc1/C(C)=N/O,pIC50,8.15,9,,
10980,CHEMBL213796,Cc1cccc(NC(=O)N2CCc3cc(-c4n[nH]c5c4Cc4cc(CN6CCN(C)CC6)ccc4-5)sc3C2)c1,pIC50,6.34,9,,
10980,CHEMBL3220323,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCCN4CCOCC4)cc3)cc(OC)c2OC)ccc1/C(C)=N/O,pIC50,8.97,9,,
10980,CHEMBL3220325,CCN(CC)CCOc1ccc(C)c(NC(=O)Nc2cc(OC)c(OC)c(-c3ccc(/C(C)=N/O)c(OC)c3)c2)c1,pIC50,8.41,9,,
10980,CHEMBL3220326,COc1cc(-c2cc(NC(=O)Nc3cc(OCCCN(C)C)ccc3C)cc(OC)c2OC)ccc1/C(C)=N/O,pIC50,8.01,9,,
10980,CHEMBL3220327,COc1cc(-c2cc(NC(=O)Nc3cc(OCCN4CCCCC4)ccc3C)cc(OC)c2OC)ccc1/C(C)=N/O,pIC50,8.42,9,,
10980,CHEMBL45015,Cc1cc(C)cc(Nc2nccc(-n3ccnc3Cl)n2)c1,pIC50,7.22,8,,
10980,CHEMBL513147,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,pIC50,6.67,9,,
10980,CHEMBL495330,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3)nncc2c1,pIC50,5.2,8,,
